is_reliable,survey_date,latitude,longitude,lat_lng_accuracy,total_count,vic_x,vic_y,within_built_up_area,within_forest_u2,within_water_area,within_public_land_su3,jan_rainfaull,jan_max_temp,july_rainfall,july_max_temp,LandSat_1,LandSat_2,LandSat_3,LandSat_4,LandSat_5,LandSat_6,LandSat_7,LandSat_8
True,30/APR/1998,-37.34145,147.17118,100,1,2692350,2459917,False,True,False,True,245.6792,29.8571,28.7387,74.8505,2070.7087,1159.8925,1.3376681,1.1633687,1.3356155,1.1578639,1.3118421,1.1489704
True,24/MAY/1998,-37.40966,147.72389,100,4,2741087,2451092,False,True,False,True,260.1216,31.518,31.1148,27.872,2096.6921,1264.8092,1.3433137,1.16871,1.3153803,1.1428046,1.314666,1.135876
False,24/MAY/1998,-37.40966,147.72389,100,3,2741087,2451092,False,True,False,True,260.1216,31.518,31.1148,27.872,2096.6921,1264.8092,1.3433137,1.16871,1.3153803,1.1428046,1.314666,1.135876
True,24/MAY/1998,-37.40966,147.72389,100,3,2741087,2451092,False,True,False,True,260.1216,31.518,31.1148,27.872,2096.6921,1264.8092,1.3433137,1.16871,1.3153803,1.1428046,1.314666,1.135876
False,07/APR/1998,-36.84103,147.24296,100,1,2700016,2515282,False,True,False,True,254.1253,38.0239,27.4705,145.1383,1972.1897,933.7689,1.3332822,1.1367469,1.3064116,1.1139339,1.3024124,1.11365
True,19/APR/1991,-37.57091,149.28578,100,11,2878446,2428127,False,True,False,True,270.9123,37.108,69.9122,48.2666,1866.0513,930.20337,1.327098,1.1241825,1.3344939,1.1231886,1.3474325,1.1253577
True,14/MAY/1991,-37.5207,149.36457,100,,2885654,2433377,False,True,False,True,258.751,45.1795,58.6684,61.3485,2487.371,940.6804,1.4429309,1.1418693,1.4309108,1.1313652,1.4053875,1.1233048
True,10/DEC/1991,-37.63755,149.50992,100,4,2897874,2419825,False,True,False,True,252.5091,44.2715,76.1701,61.0172,2195.0586,836.31006,1.3825408,1.110516,1.3877809,1.1213429,1.382916,1.1193235
True,21/JAN/1992,-37.43746,149.7541,140,3,2920507,2440954,False,True,False,True,260.437,40.3665,94.4861,44.5138,2124.1082,948.0468,1.3725669,1.1324619,1.3758423,1.1351408,1.3638628,1.1326404
True,19/JAN/1993,-37.79253,148.35795,100,2,2795687,2406836,False,True,False,True,272.5562,34.117,62.4752,36.524,2128.1313,1163.3606,1.364297,1.1501065,1.3670607,1.1508313,1.3528088,1.1496025
True,19/JAN/1993,-37.79253,148.35795,100,2,2795687,2406836,False,True,False,True,272.5562,34.117,62.4752,36.524,2128.1313,1163.3606,1.364297,1.1501065,1.3670607,1.1508313,1.3528088,1.1496025
True,19/JAN/1993,-37.79253,148.35795,100,1,2795687,2406836,False,True,False,True,272.5562,34.117,62.4752,36.524,2128.1313,1163.3606,1.364297,1.1501065,1.3670607,1.1508313,1.3528088,1.1496025
True,19/JAN/1993,-37.79253,148.35795,100,1,2795687,2406836,False,True,False,True,272.5562,34.117,62.4752,36.524,2128.1313,1163.3606,1.364297,1.1501065,1.3670607,1.1508313,1.3528088,1.1496025
True,19/JAN/1993,-37.79253,148.35795,100,1,2795687,2406836,False,True,False,True,272.5562,34.117,62.4752,36.524,2128.1313,1163.3606,1.364297,1.1501065,1.3670607,1.1508313,1.3528088,1.1496025
True,19/JAN/1993,-37.79253,148.35795,100,1,2795687,2406836,False,True,False,True,272.5562,34.117,62.4752,36.524,2128.1313,1163.3606,1.364297,1.1501065,1.3670607,1.1508313,1.3528088,1.1496025
True,26/DEC/1990,-36.09207,147.4739,100,3,2722765,2597846,False,True,False,False,324.9343,11.59,51.514,69.6004,2011.149,1505.212,1.2977825,1.1773189,1.3054054,1.1811846,1.3081205,1.1656189
True,26/DEC/1990,-36.09207,147.4739,100,13,2722765,2597846,False,True,False,False,324.9343,11.59,51.514,69.6004,2011.149,1505.212,1.2977825,1.1773189,1.3054054,1.1811846,1.3081205,1.1656189
True,15/SEP/1984,-38.39182,145.56478,140,6,2549347,2345382,False,False,False,False,268.1946,21.4784,81.3467,61.5905,2108.3179,1171.9525,1.3420242,1.1547036,1.339031,1.1619664,1.3462734,1.1590322
